scenario,variable,shock_id,total,l1
one_sigma_supply_shock,cocoa,nickel,-0.009153259725267152,0.03700764729398536
one_sigma_supply_shock,cocoa,aluminium,-0.008316305530025136,0.03197042372208362
one_sigma_supply_shock,cocoa,silver,-0.0053536720818134625,0.012969743388756314
one_sigma_supply_shock,cocoa,crude_wti,-0.004113653020175103,0.011664992995294495
one_sigma_supply_shock,coffee_arabic,coffee_arabic,-0.028951138184741695,0.5719672138603337
one_sigma_supply_shock,coffee_arabic,zinc,-0.008905038689220733,0.040876594270802036
one_sigma_supply_shock,coffee_arabic,maize,-0.008578523015316898,0.027092115049867267
one_sigma_supply_shock,coffee_arabic,copper,-0.00764019124592734,0.020709881899029624
one_sigma_supply_shock,coffee_arabic,soybeans,-0.005656568531948449,0.01727927386945829
one_sigma_supply_shock,coffee_arabic,nickel,-0.003554775725624288,0.025363548928739592
one_sigma_supply_shock,coffee_arabic,wheat_us_hrw,-0.0031250443399431396,0.012884828074585962
one_sigma_supply_shock,coffee_arabic,platinum,-0.0021545992547284897,0.009715458208855122
one_sigma_supply_shock,coffee_arabic,lead,-0.002006276515535289,0.009504751298127554
one_sigma_supply_shock,coffee_arabic,ngas_us,-0.0019810091679242922,0.006632920476254775
one_sigma_supply_shock,coffee_arabic,cotton_a_indx,-0.0019066327885755073,0.015170121643246461
one_sigma_supply_shock,coffee_arabic,tin,-0.001678408979551786,0.011524553526767862
one_sigma_supply_shock,coffee_arabic,sugar_wld,-0.0011441763176513607,0.006750677361614378
one_sigma_supply_shock,coffee_arabic,aluminium,-0.0010875299981052522,0.009130405434779672
one_sigma_supply_shock,coffee_arabic,cocoa,-0.001069414197970298,0.009489664480448504
one_sigma_supply_shock,coffee_arabic,gold,-8.180775914283671e-4,0.00813684057747345
one_sigma_supply_shock,coffee_arabic,crude_wti,-6.681314435269972e-4,0.0027399839446367678
one_sigma_supply_shock,coffee_arabic,silver,-4.661841969469258e-4,0.004203708084101775
one_sigma_supply_shock,copper,copper,0.9990881476059137,1.7977283897798224
one_sigma_supply_shock,copper,tin,-0.03653963839851279,0.07180223214104979
one_sigma_supply_shock,copper,maize,-0.027756547539009975,0.0625846379714974
one_sigma_supply_shock,copper,coffee_arabic,-0.02587860093412553,0.05706559557012363
one_sigma_supply_shock,copper,soybeans,-0.020321349603801976,0.03855467775540975
one_sigma_supply_shock,copper,ngas_us,-0.019884586405142013,0.03771008410437205
one_sigma_supply_shock,copper,platinum,-0.01893739450794293,0.03919576583258448
one_sigma_supply_shock,copper,wheat_us_hrw,-0.018638851111788705,0.041189911462883165
one_sigma_supply_shock,copper,zinc,-0.012581239049554882,0.04540343196068772
one_sigma_supply_shock,copper,crude_wti,-0.009004619365398174,0.017526371950786178
one_sigma_supply_shock,copper,lead,-0.008507508392058015,0.018481203918221337
one_sigma_supply_shock,copper,sugar_wld,-0.00800379571787832,0.017808148542422006
one_sigma_supply_shock,copper,nickel,-0.00711741032895292,0.03657112112775388
one_sigma_supply_shock,copper,gold,-0.003423279250149328,0.007404829058740641
one_sigma_supply_shock,copper,cotton_a_indx,-0.0028520560755710064,0.008216529570450059
one_sigma_supply_shock,copper,cocoa,-0.0022583387803267367,0.012681603403455682
one_sigma_supply_shock,copper,silver,-0.00207693958759281,0.003877017251704076
one_sigma_supply_shock,copper,aluminium,-0.001525262598971464,0.02915079994464492
one_sigma_supply_shock,cotton_a_indx,cotton_a_indx,0.05341254916396959,0.3676475630265372
one_sigma_supply_shock,cotton_a_indx,maize,-0.02436422407334035,0.11841931341959934
one_sigma_supply_shock,cotton_a_indx,soybeans,-0.014666349767702303,0.050353453817317186
one_sigma_supply_shock,cotton_a_indx,platinum,-0.013368056510744531,0.04424946995315533
one_sigma_supply_shock,cotton_a_indx,coffee_arabic,-0.005765985842426646,0.021783053585534794
one_sigma_supply_shock,cotton_a_indx,wheat_us_hrw,-0.005425229487635041,0.020072351230718596
one_sigma_supply_shock,cotton_a_indx,lead,-0.005099656013078198,0.02304683563850439
one_sigma_supply_shock,cotton_a_indx,ngas_us,-0.004907872734086228,0.01949303611907301
one_sigma_supply_shock,cotton_a_indx,nickel,-0.0040954492522247525,0.026626561880629864
one_sigma_supply_shock,cotton_a_indx,tin,-0.0034672196632047013,0.030586197150709274
one_sigma_supply_shock,cotton_a_indx,gold,-0.0032592160332813253,0.02032754775718336
one_sigma_supply_shock,cotton_a_indx,copper,-0.0026429093054425173,0.011359319832645813
one_sigma_supply_shock,cotton_a_indx,zinc,-0.0020739084425332394,0.01915500758346818
one_sigma_supply_shock,cotton_a_indx,sugar_wld,-0.0017983929405803807,0.00958188627596401
one_sigma_supply_shock,cotton_a_indx,silver,5.630756058647804e-4,0.009357975514789422
one_sigma_supply_shock,cotton_a_indx,aluminium,1.346683276266694e-4,0.01808782181854633
one_sigma_supply_shock,cotton_a_indx,cocoa,-9.614682711866335e-5,0.004124325530239408
one_sigma_supply_shock,cotton_a_indx,crude_wti,-3.826095688355246e-5,0.008572876881684456
one_sigma_supply_shock,crude_wti,crude_wti,0.028485058215453767,0.42441466428456975
one_sigma_supply_shock,crude_wti,platinum,-0.011975405654287669,0.029151091978483056
one_sigma_supply_shock,crude_wti,coffee_arabic,-0.009002001032991654,0.03449766979012172
one_sigma_supply_shock,crude_wti,soybeans,-0.007006099216774218,0.02361059380901782
one_sigma_supply_shock,crude_wti,nickel,-0.006272026770357282,0.03911057127459899
one_sigma_supply_shock,crude_wti,maize,-0.005706926696565881,0.0244005699096658
one_sigma_supply_shock,crude_wti,tin,-0.005511701658917908,0.009632255032145341
one_sigma_supply_shock,crude_wti,wheat_us_hrw,-0.005067890461219991,0.01911593487171386
one_sigma_supply_shock,crude_wti,copper,-0.003875596389402989,0.019371972482988296
one_sigma_supply_shock,crude_wti,lead,-0.003062824924542913,0.019544750398105222
one_sigma_supply_shock,crude_wti,sugar_wld,-0.0021207378942486935,0.008810435341543034
one_sigma_supply_shock,crude_wti,cotton_a_indx,-0.0015925245920106917,0.016058434005878985
one_sigma_supply_shock,crude_wti,zinc,0.001429561859910058,0.030448479873129097
one_sigma_supply_shock,crude_wti,gold,-0.00107616325709956,0.0032283227733373304
one_sigma_supply_shock,crude_wti,ngas_us,-4.3758126490718114e-4,0.01852077509814862
one_sigma_supply_shock,crude_wti,silver,-3.88971639625584e-4,0.015528724856401164
one_sigma_supply_shock,crude_wti,cocoa,-2.512569892221721e-4,0.00111370072805739
one_sigma_supply_shock,crude_wti,aluminium,-1.0930330055424487e-4,0.0074549116440605
one_sigma_supply_shock,gold,gold,-0.36079240686109637,0.5173039776150604
one_sigma_supply_shock,gold,maize,-0.03512511529148756,0.06351664148346951
one_sigma_supply_shock,gold,soybeans,-0.021171109582166236,0.03783453234521555
one_sigma_supply_shock,gold,ngas_us,-0.020704916095757222,0.03720979885279007
one_sigma_supply_shock,gold,coffee_arabic,-0.019579650730086252,0.038790899387003246
one_sigma_supply_shock,gold,copper,-0.017974138746550558,0.03045664020793997
one_sigma_supply_shock,gold,cotton_a_indx,-0.01683234415833592,0.02547803051323705
one_sigma_supply_shock,gold,zinc,-0.013802701012715742,0.02778808869792334
one_sigma_supply_shock,gold,tin,-0.013329122364031035,0.026094378566736534
one_sigma_supply_shock,gold,platinum,-0.013328106209539472,0.022245472023904617
one_sigma_supply_shock,gold,wheat_us_hrw,-0.012215873043404952,0.02196098867028078
one_sigma_supply_shock,gold,sugar_wld,-0.011637731107741371,0.021560157025155246
one_sigma_supply_shock,gold,nickel,-0.010279483889469868,0.01797098000351247
one_sigma_supply_shock,gold,lead,-0.007661457543173328,0.01317064198613985
one_sigma_supply_shock,gold,cocoa,-0.005769964445254414,0.010834999230356052
one_sigma_supply_shock,gold,crude_wti,-0.0022569272439648914,0.004849221419203969
one_sigma_supply_shock,gold,silver,-0.0021616876923016034,0.004159239009052872
one_sigma_supply_shock,gold,aluminium,-0.001132764964732747,0.0021850365274345817
one_sigma_supply_shock,lead,lead,-0.12096297623368507,0.6474581033335334
one_sigma_supply_shock,lead,maize,-0.03874339469132672,0.0656520030189455
one_sigma_supply_shock,lead,zinc,-0.03457938766165116,0.063731413744963
one_sigma_supply_shock,lead,ngas_us,-0.028866973351163602,0.0531779906022798
one_sigma_supply_shock,lead,soybeans,-0.02404256164032861,0.03772090211070757
one_sigma_supply_shock,lead,copper,-0.022950107804005866,0.04724069155678935
one_sigma_supply_shock,lead,tin,-0.022269926657889277,0.06714380286141204
one_sigma_supply_shock,lead,coffee_arabic,-0.016839759754268782,0.035902939806535056
one_sigma_supply_shock,lead,platinum,-0.01494535657061376,0.03713847582914578
one_sigma_supply_shock,lead,wheat_us_hrw,-0.01109653574188732,0.03001903715124313
one_sigma_supply_shock,lead,nickel,-0.008490117764788795,0.014841074287650205
one_sigma_supply_shock,lead,silver,-0.007665464272711634,0.015792680407268493
one_sigma_supply_shock,lead,cocoa,-0.007465734641643839,0.024599595223607235
one_sigma_supply_shock,lead,aluminium,-0.004358279739508724,0.012261511223758167
one_sigma_supply_shock,lead,cotton_a_indx,-0.0038501848359717415,0.0094134628114155
one_sigma_supply_shock,lead,gold,-0.0036938793984124607,0.005827255194703071
one_sigma_supply_shock,lead,sugar_wld,-0.003643029002349264,0.008299047917451811
one_sigma_supply_shock,lead,crude_wti,-0.0017307921970927873,0.004090345269050957
one_sigma_supply_shock,maize,maize,0.11811380171884235,0.36053622215278375
one_sigma_supply_shock,maize,lead,0.019655044803035312,0.03867876595690738
one_sigma_supply_shock,maize,zinc,0.012100350672986062,0.039166799410165376
one_sigma_supply_shock,maize,platinum,0.010815363661937565,0.03146283311963524
one_sigma_supply_shock,maize,nickel,0.0085092494014549,0.03166252097717813
one_sigma_supply_shock,maize,gold,0.006127628646182262,0.018422300092748665
one_sigma_supply_shock,maize,soybeans,0.006122779616662414,0.030101658202036675
one_sigma_supply_shock,maize,wheat_us_hrw,0.005280499449166706,0.013994546514834626
one_sigma_supply_shock,maize,ngas_us,0.00505552481575979,0.012075259863673438
one_sigma_supply_shock,maize,aluminium,0.004854481755295437,0.019870067731989738
one_sigma_supply_shock,maize,cocoa,0.003719536287166283,0.00654824857370122
one_sigma_supply_shock,maize,silver,0.0032056025970443854,0.011704001004073665
one_sigma_supply_shock,maize,coffee_arabic,0.002947045759186839,0.009816158344502472
one_sigma_supply_shock,maize,tin,0.0027041799084930457,0.005333625872442382
one_sigma_supply_shock,maize,copper,0.002599737372078371,0.009059119844591793
one_sigma_supply_shock,maize,crude_wti,0.0023627317710092407,0.007876431702615521
one_sigma_supply_shock,maize,cotton_a_indx,0.0017871588038239259,0.005013157739137418
one_sigma_supply_shock,maize,sugar_wld,0.0015243996662729158,0.004292994064871837
one_sigma_supply_shock,ngas_us,ngas_us,-0.015923983121451886,0.774471465050032
one_sigma_supply_shock,ngas_us,copper,-0.014921396527187315,0.10364344221377633
one_sigma_supply_shock,ngas_us,zinc,-0.012375196109832561,0.053615081775111116
one_sigma_supply_shock,ngas_us,soybeans,-0.005293001629348223,0.09416005351646894
one_sigma_supply_shock,ngas_us,cocoa,-0.004394735762263095,0.029950714972584933
one_sigma_supply_shock,ngas_us,gold,-0.0038692373461718726,0.06486519400329324
one_sigma_supply_shock,ngas_us,coffee_arabic,-0.0038580010761020966,0.0781100942996688
one_sigma_supply_shock,ngas_us,aluminium,-0.0032870883968934565,0.0287767673606932
one_sigma_supply_shock,ngas_us,sugar_wld,-0.002775857469264725,0.06571198965453795
one_sigma_supply_shock,ngas_us,wheat_us_hrw,-0.002379176463435496,0.08269291491563226
one_sigma_supply_shock,ngas_us,cotton_a_indx,-0.0022079877021285964,0.03322198024290612
one_sigma_supply_shock,ngas_us,platinum,-0.001810577837696465,0.01035211764424496
one_sigma_supply_shock,ngas_us,silver,-0.0017931504766043778,0.04091527424648437
one_sigma_supply_shock,ngas_us,maize,-0.0016039476897375601,0.11693535999358678
one_sigma_supply_shock,ngas_us,crude_wti,-0.001125346172355132,0.040918162155647836
one_sigma_supply_shock,ngas_us,nickel,-8.661859638652975e-4,0.019257502805332668
one_sigma_supply_shock,ngas_us,lead,-5.860432589971198e-4,0.0024573604227166625
one_sigma_supply_shock,ngas_us,tin,-1.3468426207852765e-4,0.034573339506345634
one_sigma_supply_shock,nickel,nickel,-0.11016292054508284,0.698012396366296
one_sigma_supply_shock,nickel,maize,-0.0571105209926929,0.22666949006123724
one_sigma_supply_shock,nickel,copper,-0.03675765861237802,0.13511584947532845
one_sigma_supply_shock,nickel,zinc,-0.026557117452516238,0.1175767219069504
one_sigma_supply_shock,nickel,soybeans,-0.02332556518236656,0.08124644321801713
one_sigma_supply_shock,nickel,wheat_us_hrw,-0.02005517820834721,0.08499223223731955
one_sigma_supply_shock,nickel,ngas_us,-0.014706203569737496,0.04799457363806443
one_sigma_supply_shock,nickel,coffee_arabic,-0.013909133947468885,0.057215873407097814
one_sigma_supply_shock,nickel,platinum,-0.012168260745601338,0.05629950046280512
one_sigma_supply_shock,nickel,cocoa,-0.007988402976499567,0.028684300020678254
one_sigma_supply_shock,nickel,tin,-0.007741592886751196,0.05025472936321473
one_sigma_supply_shock,nickel,aluminium,-0.006780137662926232,0.027978985009017285
one_sigma_supply_shock,nickel,gold,-0.006467956005287302,0.04018168336418839
one_sigma_supply_shock,nickel,cotton_a_indx,-0.005545653795775618,0.03605498026205177
one_sigma_supply_shock,nickel,sugar_wld,-0.00436396296446912,0.03582637685004002
one_sigma_supply_shock,nickel,crude_wti,-0.00397734946175631,0.023543000310721963
one_sigma_supply_shock,nickel,silver,-0.003151735506149447,0.016549408638640222
one_sigma_supply_shock,nickel,lead,-0.0024251950009024767,0.024022397072551667
one_sigma_supply_shock,platinum,platinum,-0.07309694330370108,0.6413329677342451
one_sigma_supply_shock,platinum,maize,-0.02601671142251376,0.09331435080028794
one_sigma_supply_shock,platinum,soybeans,-0.020393187773188718,0.06359545845553981
one_sigma_supply_shock,platinum,wheat_us_hrw,-0.015553796749875741,0.05589436195456688
one_sigma_supply_shock,platinum,copper,-0.008694987652418832,0.036596999704993624
one_sigma_supply_shock,platinum,lead,-0.006673385425479629,0.030397394117480256
one_sigma_supply_shock,platinum,sugar_wld,-0.006299746742101068,0.032543567874168976
one_sigma_supply_shock,platinum,coffee_arabic,-0.005992877357345512,0.026813834023912148
one_sigma_supply_shock,platinum,ngas_us,-0.005531332006533846,0.021468496460539097
one_sigma_supply_shock,platinum,zinc,-0.0054443086740938946,0.025191445749506193
one_sigma_supply_shock,platinum,nickel,-0.004559589958998752,0.01769915587816951
one_sigma_supply_shock,platinum,aluminium,-0.004456614126205657,0.019037969633360408
one_sigma_supply_shock,platinum,tin,-0.004251574482500511,0.019788494909926284
one_sigma_supply_shock,platinum,cotton_a_indx,-0.004143755640259575,0.023199682861030715
one_sigma_supply_shock,platinum,gold,-0.004133874799467156,0.014808901459803904
one_sigma_supply_shock,platinum,crude_wti,-0.003341469667575528,0.015312421313672556
one_sigma_supply_shock,platinum,cocoa,-0.0027464770601657753,0.017763338348130753
one_sigma_supply_shock,platinum,silver,-0.0015124477100237582,0.005693055135409188
one_sigma_supply_shock,silver,silver,-0.07970185908615977,0.3568435929496331
one_sigma_supply_shock,silver,maize,-0.011497469739391485,0.031197834109313326
one_sigma_supply_shock,silver,cotton_a_indx,-0.011395856057403493,0.036895320917322914
one_sigma_supply_shock,silver,tin,-0.011241901929240825,0.02905865678323288
one_sigma_supply_shock,silver,soybeans,-0.006719163729171512,0.017198985194119904
one_sigma_supply_shock,silver,zinc,-0.006452527635309712,0.019389173683349897
one_sigma_supply_shock,silver,gold,-0.006255895864248715,0.014998178858260238
one_sigma_supply_shock,silver,platinum,-0.005645623953872958,0.015112872800615962
one_sigma_supply_shock,silver,coffee_arabic,-0.005122640959680243,0.012518108408315005
one_sigma_supply_shock,silver,ngas_us,-0.0051197374679177185,0.01569831266209039
one_sigma_supply_shock,silver,copper,-0.004776379203148088,0.010132470941010968
one_sigma_supply_shock,silver,nickel,-0.004748123202740966,0.008961167406728974
one_sigma_supply_shock,silver,wheat_us_hrw,-0.004580068029063777,0.012092103484942355
one_sigma_supply_shock,silver,sugar_wld,-0.004446592910325447,0.016145267284248258
one_sigma_supply_shock,silver,lead,-0.0042791264250054625,0.013617516490142846
one_sigma_supply_shock,silver,cocoa,-0.0014886829633952562,0.0054564411874091865
one_sigma_supply_shock,silver,crude_wti,-6.446362744743704e-4,0.0033467394159393034
one_sigma_supply_shock,silver,aluminium,-6.136115542627364e-4,0.003074949849582947
one_sigma_supply_shock,soybeans,soybeans,-0.022135128776810016,0.2586801034255102
one_sigma_supply_shock,soybeans,platinum,0.004049783698962471,0.02627075635978103
one_sigma_supply_shock,soybeans,tin,0.002712727173233213,0.014540322055489876
one_sigma_supply_shock,soybeans,cocoa,0.0019162935268748208,0.0063920980313539755
one_sigma_supply_shock,soybeans,lead,0.0014045197872572046,0.03328070270006492
one_sigma_supply_shock,soybeans,zinc,-0.0012132380765039587,0.03333535315812968
one_sigma_supply_shock,soybeans,gold,8.570126622579763e-4,0.003880761078372797
one_sigma_supply_shock,soybeans,aluminium,8.163682797941238e-4,0.005347221964907556
one_sigma_supply_shock,soybeans,cotton_a_indx,6.844009753353944e-4,0.01193436225290179
one_sigma_supply_shock,soybeans,maize,6.552595644440522e-4,0.004174672301689947
one_sigma_supply_shock,soybeans,silver,6.246914146881721e-4,0.0025362063651704785
one_sigma_supply_shock,soybeans,ngas_us,4.396715582671261e-4,0.005614088510440187
one_sigma_supply_shock,soybeans,copper,2.7268790776390216e-4,0.0023139157426765884
one_sigma_supply_shock,soybeans,wheat_us_hrw,2.631210470234864e-4,0.004180210545434303
one_sigma_supply_shock,soybeans,nickel,-2.2465273820497966e-4,0.009516558122631727
one_sigma_supply_shock,soybeans,crude_wti,1.8157542059053016e-4,0.0011946294283911542
one_sigma_supply_shock,soybeans,sugar_wld,1.6522706708121688e-4,0.004331219222447624
one_sigma_supply_shock,soybeans,coffee_arabic,-1.1234734707972244e-4,0.006068265397726074
one_sigma_supply_shock,sugar_wld,sugar_wld,-0.1388475920946194,0.39394514121657503
one_sigma_supply_shock,sugar_wld,maize,-0.051835354117555105,0.10621659415207514
one_sigma_supply_shock,sugar_wld,nickel,-0.03251083687126209,0.07279074219597988
one_sigma_supply_shock,sugar_wld,soybeans,-0.031294124821822755,0.06293972023414371
one_sigma_supply_shock,sugar_wld,coffee_arabic,-0.027834354241208187,0.055049452031248884
one_sigma_supply_shock,sugar_wld,gold,-0.02676143920587013,0.05581816702440185
one_sigma_supply_shock,sugar_wld,ngas_us,-0.02172116839880422,0.04317085581136789
one_sigma_supply_shock,sugar_wld,tin,-0.0193843042072807,0.03259503105705624
one_sigma_supply_shock,sugar_wld,wheat_us_hrw,-0.018616948495008178,0.038452172769070515
one_sigma_supply_shock,sugar_wld,zinc,-0.018340719379704787,0.036951116561784944
one_sigma_supply_shock,sugar_wld,copper,-0.01696959193925722,0.027084696195223787
one_sigma_supply_shock,sugar_wld,cotton_a_indx,-0.013056761011283804,0.03062998645670352
one_sigma_supply_shock,sugar_wld,platinum,-0.012165622386437308,0.01953988313758471
one_sigma_supply_shock,sugar_wld,aluminium,-0.007219268768227406,0.01439035575005567
one_sigma_supply_shock,sugar_wld,silver,-0.0065211690902766215,0.014389531162540969
one_sigma_supply_shock,sugar_wld,cocoa,-0.005189291960934133,0.010164418957959729
one_sigma_supply_shock,sugar_wld,lead,-0.0039098507219560855,0.005626924877831902
one_sigma_supply_shock,sugar_wld,crude_wti,-0.0034891058372071245,0.007740986309290659
one_sigma_supply_shock,tin,tin,0.11186153257434404,0.42169661649173984
one_sigma_supply_shock,tin,soybeans,-0.012807323060394811,0.06188435285844725
one_sigma_supply_shock,tin,platinum,-0.00871518450726803,0.07900773019423904
one_sigma_supply_shock,tin,aluminium,0.004075627613597489,0.016392687473591162
one_sigma_supply_shock,tin,coffee_arabic,-0.003248218693825657,0.024951218355733065
one_sigma_supply_shock,tin,cocoa,0.0021599503259780092,0.012810423966871591
one_sigma_supply_shock,tin,maize,-0.0015461128290694315,0.041113975418328674
one_sigma_supply_shock,tin,nickel,-0.0014947671401600816,0.027367679244152465
one_sigma_supply_shock,tin,silver,9.978498573294725e-4,0.007003215353115664
one_sigma_supply_shock,tin,cotton_a_indx,9.024593145461075e-4,0.014924196480323499
one_sigma_supply_shock,tin,zinc,8.569026452693926e-4,0.016096117745309575
one_sigma_supply_shock,tin,wheat_us_hrw,-7.773954973939782e-4,0.009838571039433005
one_sigma_supply_shock,tin,sugar_wld,-7.452010280663377e-4,0.016615478384595407
one_sigma_supply_shock,tin,copper,5.482078303575709e-4,0.011062691083664639
one_sigma_supply_shock,tin,lead,-3.535661897529148e-4,0.03868100863980016
one_sigma_supply_shock,tin,crude_wti,-2.8800701303455077e-4,0.013859080253362532
one_sigma_supply_shock,tin,gold,2.375091596671718e-4,0.012122929390164619
one_sigma_supply_shock,tin,ngas_us,1.6684978512959773e-4,0.006604684978497988
one_sigma_supply_shock,wheat_us_hrw,wheat_us_hrw,-0.09635335064030526,0.45563367461670556
one_sigma_supply_shock,wheat_us_hrw,zinc,-0.02262301879995437,0.14936335899995193
one_sigma_supply_shock,wheat_us_hrw,maize,-0.016158893740804633,0.10507790434103399
one_sigma_supply_shock,wheat_us_hrw,soybeans,-0.01235520725292197,0.06919896677177631
one_sigma_supply_shock,wheat_us_hrw,nickel,-0.01221614052584863,0.08607591114242716
one_sigma_supply_shock,wheat_us_hrw,lead,-0.011755772269582923,0.05618015746493671
one_sigma_supply_shock,wheat_us_hrw,platinum,-0.009101178412632981,0.03143008485668178
one_sigma_supply_shock,wheat_us_hrw,copper,-0.0065978178609670465,0.06219363057696399
one_sigma_supply_shock,wheat_us_hrw,coffee_arabic,-0.0056020631876851894,0.04325306826489136
one_sigma_supply_shock,wheat_us_hrw,aluminium,-0.004714992049008868,0.029949965322103395
one_sigma_supply_shock,wheat_us_hrw,sugar_wld,-0.003960221793350809,0.027699605257324036
one_sigma_supply_shock,wheat_us_hrw,silver,-0.00297891884779966,0.021689590039351194
one_sigma_supply_shock,wheat_us_hrw,ngas_us,-0.0029740023513762683,0.021084967363486553
one_sigma_supply_shock,wheat_us_hrw,gold,-0.0029097864300811596,0.015407978432084241
one_sigma_supply_shock,wheat_us_hrw,cocoa,-0.0016340975338738732,0.02181430325884406
one_sigma_supply_shock,wheat_us_hrw,cotton_a_indx,-9.618182777269379e-4,0.004011419168454643
one_sigma_supply_shock,wheat_us_hrw,crude_wti,-4.2450418923037304e-4,0.005886428692739275
one_sigma_supply_shock,wheat_us_hrw,tin,1.9868430042113607e-5,0.02346652030390819
one_sigma_supply_shock,zinc,zinc,0.053808024622437244,0.4226880575000005
one_sigma_supply_shock,zinc,maize,-0.027430314465985754,0.047855883146471746
one_sigma_supply_shock,zinc,soybeans,-0.012687171647777426,0.0355979954841722
one_sigma_supply_shock,zinc,tin,-0.009209207960226187,0.04003504439744078
one_sigma_supply_shock,zinc,ngas_us,-0.00874819327413025,0.015505020467410913
one_sigma_supply_shock,zinc,wheat_us_hrw,-0.0065351064571592095,0.01912339376860985
one_sigma_supply_shock,zinc,platinum,-0.005844405224493661,0.011144740091888677
one_sigma_supply_shock,zinc,coffee_arabic,-0.005712458361382502,0.03128023023644652
one_sigma_supply_shock,zinc,nickel,-0.004372292783731322,0.007408713967028873
one_sigma_supply_shock,zinc,lead,-0.003127994915713536,0.00699722020897364
one_sigma_supply_shock,zinc,gold,-0.0023175546254388273,0.004585588642886557
one_sigma_supply_shock,zinc,cotton_a_indx,-0.002146767303588673,0.003974691785953416
one_sigma_supply_shock,zinc,cocoa,-0.00154650373541908,0.002966851434071301
one_sigma_supply_shock,zinc,copper,-0.0013275197558132292,0.013629847297422996
one_sigma_supply_shock,zinc,sugar_wld,-6.537144581668153e-4,0.015590634499734026
one_sigma_supply_shock,zinc,silver,-4.972392186526342e-4,0.0016073680340115038
one_sigma_supply_shock,zinc,crude_wti,-4.1767997457562583e-4,0.008110602070042876
one_sigma_supply_shock,zinc,aluminium,4.944478099726257e-5,0.013073754644549825
unit-shock-crude_wti,aluminium,aluminium,-0.4038421373470904,0.715362811695118
unit-shock-crude_wti,aluminium,tin,-0.04403957024670674,0.058729867618390705
unit-shock-crude_wti,aluminium,coffee_arabic,-0.0394467342500369,0.05076596131882604
unit-shock-crude_wti,aluminium,maize,-0.029681635226198936,0.03894167417029972
unit-shock-crude_wti,aluminium,sugar_wld,-0.028663711334892567,0.03394019772462072
unit-shock-crude_wti,aluminium,soybeans,-0.02861908632513121,0.03909892371015573
unit-shock-crude_wti,aluminium,wheat_us_hrw,-0.025049532153993352,0.029995397647519524
unit-shock-crude_wti,aluminium,platinum,-0.023445400403479526,0.0413915497608526
unit-shock-crude_wti,aluminium,ngas_us,-0.021271765817545068,0.027111009611367497
unit-shock-crude_wti,aluminium,crude_wti,-0.018299064500914484,0.022535251121000067
unit-shock-crude_wti,aluminium,cotton_a_indx,-0.013578984561121306,0.022842529474716464
unit-shock-crude_wti,aluminium,zinc,-0.013133892901413983,0.019875911965876382
unit-shock-crude_wti,aluminium,copper,-0.01290871909689538,0.018617966361454984
unit-shock-crude_wti,aluminium,cocoa,-0.008752203791119621,0.013398403045931616
unit-shock-crude_wti,aluminium,lead,-0.007795460405892932,0.012339243044658997
unit-shock-crude_wti,aluminium,gold,-0.007757858131040105,0.011680831025229767
unit-shock-crude_wti,aluminium,nickel,-0.004071946024056409,0.006516668194303928
unit-shock-crude_wti,aluminium,silver,-0.0020837188414632828,0.003058792526687009
unit-shock-crude_wti,cocoa,cocoa,-0.264392786707092,0.4579567456913708
unit-shock-crude_wti,cocoa,maize,-0.04671135788725263,0.10916758985466445
unit-shock-crude_wti,cocoa,lead,-0.033346505238344995,0.06058850299042279
unit-shock-crude_wti,cocoa,ngas_us,-0.02672673166106878,0.05559043659237335
unit-shock-crude_wti,cocoa,copper,-0.025868476576785773,0.05158213809870015
unit-shock-crude_wti,cocoa,wheat_us_hrw,-0.02581191253883188,0.050587184789767786
unit-shock-crude_wti,cocoa,coffee_arabic,-0.02476941866572515,0.03196341690098019
unit-shock-crude_wti,cocoa,gold,-0.024240123146769196,0.044778922468320895
unit-shock-crude_wti,cocoa,platinum,-0.017375005165559447,0.032917014711287204
unit-shock-crude_wti,cocoa,zinc,-0.017262168984255644,0.030261076895140963
unit-shock-crude_wti,cocoa,tin,-0.01588520086996334,0.02413185135771089
unit-shock-crude_wti,cocoa,cotton_a_indx,-0.015469146093774923,0.03121929418553829
unit-shock-crude_wti,cocoa,soybeans,-0.01476618066481207,0.028480051566912273
unit-shock-crude_wti,cocoa,nickel,-0.012973302308902215,0.024378800664136672
unit-shock-crude_wti,cocoa,sugar_wld,-0.01037911686824884,0.021831753702094534
unit-shock-crude_wti,cocoa,aluminium,-0.009535732008634603,0.020327186106536044
unit-shock-crude_wti,cocoa,crude_wti,-0.005828793956472779,0.008285137592084945
unit-shock-crude_wti,cocoa,silver,-0.004123661951488345,0.008708729444218207
unit-shock-crude_wti,coffee_arabic,coffee_arabic,-0.08370128960222256,0.37315247143903474
unit-shock-crude_wti,coffee_arabic,zinc,-0.007630756349503673,0.023078594074413216
unit-shock-crude_wti,coffee_arabic,maize,-0.0065194038889066115,0.014395387374184717
unit-shock-crude_wti,coffee_arabic,nickel,-0.006346416135741232,0.015326144765973172
unit-shock-crude_wti,coffee_arabic,soybeans,-0.003839584043171325,0.009038818050507552
unit-shock-crude_wti,coffee_arabic,copper,-0.003519995426924312,0.009979041897832585
unit-shock-crude_wti,coffee_arabic,cotton_a_indx,-0.0029245186163165495,0.0094404403493072
unit-shock-crude_wti,coffee_arabic,wheat_us_hrw,-0.0027750258027318146,0.00707819039786775
