uncertainty,scenario,regime,variable,t,shocked,baseline,delta
vix,Oil supply spike,combined,platinum,11,-0.04551655494507522,0,-0.04551655494507522
vix,Oil supply spike,combined,platinum,12,-0.06955696882385798,0,-0.06955696882385798
vix,Oil supply spike,combined,platinum,13,0,0,0
vix,Oil supply spike,combined,platinum,14,0,0,0
vix,Oil supply spike,combined,platinum,15,0,0,0
vix,Oil supply spike,combined,platinum,16,0,0,0
vix,Oil supply spike,combined,platinum,17,0,0,0
vix,Oil supply spike,combined,platinum,18,0,0,0
vix,Oil supply spike,combined,platinum,19,0,0,0
vix,Oil supply spike,combined,platinum,20,0,0,0
vix,Oil supply spike,combined,platinum,21,0,0,0
vix,Oil supply spike,combined,platinum,22,0,0,0
vix,Oil supply spike,combined,platinum,23,0,0,0
vix,Oil supply spike,combined,platinum,24,0,0,0
vix,Oil supply spike,combined,silver,1,0,0,0
vix,Oil supply spike,combined,silver,2,0,0,0
vix,Oil supply spike,combined,silver,3,0.15809371412564388,0,0.15809371412564388
vix,Oil supply spike,combined,silver,4,0.0477043043918817,0,0.0477043043918817
vix,Oil supply spike,combined,silver,5,0.04588326008510497,0,0.04588326008510497
vix,Oil supply spike,combined,silver,6,0.05930696010428078,0,0.05930696010428078
vix,Oil supply spike,combined,silver,7,-0.03188890525021812,0,-0.03188890525021812
vix,Oil supply spike,combined,silver,8,0.04117820192641452,0,0.04117820192641452
vix,Oil supply spike,combined,silver,9,0.1193377878804355,0,0.1193377878804355
vix,Oil supply spike,combined,silver,10,0.13648145875757375,0,0.13648145875757375
vix,Oil supply spike,combined,silver,11,0.03606671697250424,0,0.03606671697250424
vix,Oil supply spike,combined,silver,12,-0.0483535608889454,0,-0.0483535608889454
vix,Oil supply spike,combined,silver,13,0,0,0
vix,Oil supply spike,combined,silver,14,0,0,0
vix,Oil supply spike,combined,silver,15,0,0,0
vix,Oil supply spike,combined,silver,16,0,0,0
vix,Oil supply spike,combined,silver,17,0,0,0
vix,Oil supply spike,combined,silver,18,0,0,0
vix,Oil supply spike,combined,silver,19,0,0,0
vix,Oil supply spike,combined,silver,20,0,0,0
vix,Oil supply spike,combined,silver,21,0,0,0
vix,Oil supply spike,combined,silver,22,0,0,0
vix,Oil supply spike,combined,silver,23,0,0,0
vix,Oil supply spike,combined,silver,24,0,0,0
vix,Oil supply spike,combined,soybeans,1,0,0,0
vix,Oil supply spike,combined,soybeans,2,0,0,0
vix,Oil supply spike,combined,soybeans,3,0.04689405203485558,0,0.04689405203485558
vix,Oil supply spike,combined,soybeans,4,-0.02940697174685664,0,-0.02940697174685664
vix,Oil supply spike,combined,soybeans,5,0.05394606765608091,0,0.05394606765608091
vix,Oil supply spike,combined,soybeans,6,0.10231744834795566,0,0.10231744834795566
vix,Oil supply spike,combined,soybeans,7,0.06178965801729695,0,0.06178965801729695
vix,Oil supply spike,combined,soybeans,8,0.12092156111348396,0,0.12092156111348396
vix,Oil supply spike,combined,soybeans,9,-0.01220185556741282,0,-0.01220185556741282
vix,Oil supply spike,combined,soybeans,10,0.03455309786094949,0,0.03455309786094949
vix,Oil supply spike,combined,soybeans,11,0.04836126122112982,0,0.04836126122112982
vix,Oil supply spike,combined,soybeans,12,0.0224030810897975,0,0.0224030810897975
vix,Oil supply spike,combined,soybeans,13,0,0,0
vix,Oil supply spike,combined,soybeans,14,0,0,0
vix,Oil supply spike,combined,soybeans,15,0,0,0
vix,Oil supply spike,combined,soybeans,16,0,0,0
vix,Oil supply spike,combined,soybeans,17,0,0,0
vix,Oil supply spike,combined,soybeans,18,0,0,0
vix,Oil supply spike,combined,soybeans,19,0,0,0
vix,Oil supply spike,combined,soybeans,20,0,0,0
vix,Oil supply spike,combined,soybeans,21,0,0,0
vix,Oil supply spike,combined,soybeans,22,0,0,0
vix,Oil supply spike,combined,soybeans,23,0,0,0
vix,Oil supply spike,combined,soybeans,24,0,0,0
vix,Oil supply spike,combined,sugar_wld,1,0,0,0
vix,Oil supply spike,combined,sugar_wld,2,0,0,0
vix,Oil supply spike,combined,sugar_wld,3,-0.16275233621362015,0,-0.16275233621362015
vix,Oil supply spike,combined,sugar_wld,4,-0.11487169421834,0,-0.11487169421834
vix,Oil supply spike,combined,sugar_wld,5,0.07842157773362693,0,0.07842157773362693
vix,Oil supply spike,combined,sugar_wld,6,0.09813452656703447,0,0.09813452656703447
vix,Oil supply spike,combined,sugar_wld,7,0.05230711665181309,0,0.05230711665181309
vix,Oil supply spike,combined,sugar_wld,8,0.08869983615499699,0,0.08869983615499699
vix,Oil supply spike,combined,sugar_wld,9,0.17548552063376874,0,0.17548552063376874
vix,Oil supply spike,combined,sugar_wld,10,0.21644783157842976,0,0.21644783157842976
vix,Oil supply spike,combined,sugar_wld,11,0.01804937668665294,0,0.01804937668665294
vix,Oil supply spike,combined,sugar_wld,12,-0.10009413218457684,0,-0.10009413218457684
vix,Oil supply spike,combined,sugar_wld,13,0,0,0
vix,Oil supply spike,combined,sugar_wld,14,0,0,0
vix,Oil supply spike,combined,sugar_wld,15,0,0,0
vix,Oil supply spike,combined,sugar_wld,16,0,0,0
vix,Oil supply spike,combined,sugar_wld,17,0,0,0
vix,Oil supply spike,combined,sugar_wld,18,0,0,0
vix,Oil supply spike,combined,sugar_wld,19,0,0,0
vix,Oil supply spike,combined,sugar_wld,20,0,0,0
vix,Oil supply spike,combined,sugar_wld,21,0,0,0
vix,Oil supply spike,combined,sugar_wld,22,0,0,0
vix,Oil supply spike,combined,sugar_wld,23,0,0,0
vix,Oil supply spike,combined,sugar_wld,24,0,0,0
vix,Oil supply spike,combined,tin,1,0,0,0
vix,Oil supply spike,combined,tin,2,0,0,0
vix,Oil supply spike,combined,tin,3,0.13742051051490978,0,0.13742051051490978
vix,Oil supply spike,combined,tin,4,0.2837413314052155,0,0.2837413314052155
vix,Oil supply spike,combined,tin,5,0.30833273877637973,0,0.30833273877637973
vix,Oil supply spike,combined,tin,6,0.1500998226009752,0,0.1500998226009752
vix,Oil supply spike,combined,tin,7,-0.00448636983044591,0,-0.00448636983044591
vix,Oil supply spike,combined,tin,8,-0.02919882409154266,0,-0.02919882409154266
vix,Oil supply spike,combined,tin,9,0.1149437833028771,0,0.1149437833028771
vix,Oil supply spike,combined,tin,10,0.11229090172348156,0,0.11229090172348156
vix,Oil supply spike,combined,tin,11,0.02024886680314726,0,0.02024886680314726
vix,Oil supply spike,combined,tin,12,-0.02165556032160705,0,-0.02165556032160705
vix,Oil supply spike,combined,tin,13,0,0,0
vix,Oil supply spike,combined,tin,14,0,0,0
vix,Oil supply spike,combined,tin,15,0,0,0
vix,Oil supply spike,combined,tin,16,0,0,0
vix,Oil supply spike,combined,tin,17,0,0,0
vix,Oil supply spike,combined,tin,18,0,0,0
vix,Oil supply spike,combined,tin,19,0,0,0
vix,Oil supply spike,combined,tin,20,0,0,0
vix,Oil supply spike,combined,tin,21,0,0,0
vix,Oil supply spike,combined,tin,22,0,0,0
vix,Oil supply spike,combined,tin,23,0,0,0
vix,Oil supply spike,combined,tin,24,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,1,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,2,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,3,-0.01940611952253734,0,-0.01940611952253734
vix,Oil supply spike,combined,wheat_us_hrw,4,0.00528894708556853,0,0.00528894708556853
vix,Oil supply spike,combined,wheat_us_hrw,5,0.11731894942359548,0,0.11731894942359548
vix,Oil supply spike,combined,wheat_us_hrw,6,0.02144312957263547,0,0.02144312957263547
vix,Oil supply spike,combined,wheat_us_hrw,7,-0.14349036060508,0,-0.14349036060508
vix,Oil supply spike,combined,wheat_us_hrw,8,-0.05371615131856144,0,-0.05371615131856144
vix,Oil supply spike,combined,wheat_us_hrw,9,0.1708620296357418,0,0.1708620296357418
vix,Oil supply spike,combined,wheat_us_hrw,10,0.22215460108209673,0,0.22215460108209673
vix,Oil supply spike,combined,wheat_us_hrw,11,0.01117350137299233,0,0.01117350137299233
vix,Oil supply spike,combined,wheat_us_hrw,12,-0.12012542452882108,0,-0.12012542452882108
vix,Oil supply spike,combined,wheat_us_hrw,13,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,14,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,15,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,16,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,17,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,18,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,19,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,20,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,21,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,22,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,23,0,0,0
vix,Oil supply spike,combined,wheat_us_hrw,24,0,0,0
vix,Oil supply spike,combined,zinc,1,0,0,0
vix,Oil supply spike,combined,zinc,2,0,0,0
vix,Oil supply spike,combined,zinc,3,0.23393574556766203,0,0.23393574556766203
vix,Oil supply spike,combined,zinc,4,0.08537164932997839,0,0.08537164932997839
vix,Oil supply spike,combined,zinc,5,0.1341345539609956,0,0.1341345539609956
vix,Oil supply spike,combined,zinc,6,0.06324457483605675,0,0.06324457483605675
vix,Oil supply spike,combined,zinc,7,0.00336690398724013,0,0.00336690398724013
vix,Oil supply spike,combined,zinc,8,0.00877455073363165,0,0.00877455073363165
vix,Oil supply spike,combined,zinc,9,0.17971354515522858,0,0.17971354515522858
vix,Oil supply spike,combined,zinc,10,0.11134741031201112,0,0.11134741031201112
vix,Oil supply spike,combined,zinc,11,0.01152098353313939,0,0.01152098353313939
vix,Oil supply spike,combined,zinc,12,-0.03596619368110433,0,-0.03596619368110433
vix,Oil supply spike,combined,zinc,13,0,0,0
vix,Oil supply spike,combined,zinc,14,0,0,0
vix,Oil supply spike,combined,zinc,15,0,0,0
vix,Oil supply spike,combined,zinc,16,0,0,0
vix,Oil supply spike,combined,zinc,17,0,0,0
vix,Oil supply spike,combined,zinc,18,0,0,0
vix,Oil supply spike,combined,zinc,19,0,0,0
vix,Oil supply spike,combined,zinc,20,0,0,0
vix,Oil supply spike,combined,zinc,21,0,0,0
vix,Oil supply spike,combined,zinc,22,0,0,0
vix,Oil supply spike,combined,zinc,23,0,0,0
vix,Oil supply spike,combined,zinc,24,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,1,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,2,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,3,-0.10167523645277596,0,-0.10167523645277596
vix,girf-ngas-1sigma,combined,aluminium,4,-0.17283122240062665,0,-0.17283122240062665
vix,girf-ngas-1sigma,combined,aluminium,5,-0.02426526352700561,0,-0.02426526352700561
vix,girf-ngas-1sigma,combined,aluminium,6,-0.06531226850928262,0,-0.06531226850928262
vix,girf-ngas-1sigma,combined,aluminium,7,-0.08245524480350057,0,-0.08245524480350057
vix,girf-ngas-1sigma,combined,aluminium,8,-0.11524735768240772,0,-0.11524735768240772
vix,girf-ngas-1sigma,combined,aluminium,9,-0.04981082105270855,0,-0.04981082105270855
vix,girf-ngas-1sigma,combined,aluminium,10,-0.0174141888092493,0,-0.0174141888092493
vix,girf-ngas-1sigma,combined,aluminium,11,-0.02721664550550214,0,-0.02721664550550214
vix,girf-ngas-1sigma,combined,aluminium,12,0.04234150257179951,0,0.04234150257179951
vix,girf-ngas-1sigma,combined,aluminium,13,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,14,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,15,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,16,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,17,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,18,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,19,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,20,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,21,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,22,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,23,0,0,0
vix,girf-ngas-1sigma,combined,aluminium,24,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,1,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,2,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,3,-0.07683734938887875,0,-0.07683734938887875
vix,girf-ngas-1sigma,combined,cocoa,4,-0.14435841228744872,0,-0.14435841228744872
vix,girf-ngas-1sigma,combined,cocoa,5,-0.05688277894068624,0,-0.05688277894068624
vix,girf-ngas-1sigma,combined,cocoa,6,-0.26308308144758835,0,-0.26308308144758835
vix,girf-ngas-1sigma,combined,cocoa,7,-0.31710764503599126,0,-0.31710764503599126
vix,girf-ngas-1sigma,combined,cocoa,8,-0.17160583400210938,0,-0.17160583400210938
vix,girf-ngas-1sigma,combined,cocoa,9,-0.08747032147544107,0,-0.08747032147544107
vix,girf-ngas-1sigma,combined,cocoa,10,-0.10101707892947535,0,-0.10101707892947535
vix,girf-ngas-1sigma,combined,cocoa,11,-0.1770151122833666,0,-0.1770151122833666
vix,girf-ngas-1sigma,combined,cocoa,12,-0.09363872409682372,0,-0.09363872409682372
vix,girf-ngas-1sigma,combined,cocoa,13,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,14,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,15,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,16,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,17,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,18,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,19,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,20,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,21,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,22,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,23,0,0,0
vix,girf-ngas-1sigma,combined,cocoa,24,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,1,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,2,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,3,-0.00423319792273474,0,-0.00423319792273474
vix,girf-ngas-1sigma,combined,coffee_arabic,4,-0.05284222739216075,0,-0.05284222739216075
vix,girf-ngas-1sigma,combined,coffee_arabic,5,-0.0144751571120841,0,-0.0144751571120841
vix,girf-ngas-1sigma,combined,coffee_arabic,6,-0.02354705828134283,0,-0.02354705828134283
vix,girf-ngas-1sigma,combined,coffee_arabic,7,-0.07294673079518668,0,-0.07294673079518668
vix,girf-ngas-1sigma,combined,coffee_arabic,8,-0.0931648037071528,0,-0.0931648037071528
vix,girf-ngas-1sigma,combined,coffee_arabic,9,0.02180595697665794,0,0.02180595697665794
vix,girf-ngas-1sigma,combined,coffee_arabic,10,0.00758937676734985,0,0.00758937676734985
vix,girf-ngas-1sigma,combined,coffee_arabic,11,-0.04636648357007578,0,-0.04636648357007578
vix,girf-ngas-1sigma,combined,coffee_arabic,12,-0.03368791921207866,0,-0.03368791921207866
vix,girf-ngas-1sigma,combined,coffee_arabic,13,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,14,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,15,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,16,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,17,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,18,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,19,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,20,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,21,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,22,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,23,0,0,0
vix,girf-ngas-1sigma,combined,coffee_arabic,24,0,0,0
vix,girf-ngas-1sigma,combined,copper,1,0,0,0
vix,girf-ngas-1sigma,combined,copper,2,0,0,0
vix,girf-ngas-1sigma,combined,copper,3,-0.08110205424164098,0,-0.08110205424164098
vix,girf-ngas-1sigma,combined,copper,4,-0.23476754687851867,0,-0.23476754687851867
vix,girf-ngas-1sigma,combined,copper,5,-0.04030060762571971,0,-0.04030060762571971
vix,girf-ngas-1sigma,combined,copper,6,-0.0952188650858048,0,-0.0952188650858048
vix,girf-ngas-1sigma,combined,copper,7,-0.11731936910628477,0,-0.11731936910628477
vix,girf-ngas-1sigma,combined,copper,8,-0.10022592163292454,0,-0.10022592163292454
vix,girf-ngas-1sigma,combined,copper,9,-0.01672069325480924,0,-0.01672069325480924
vix,girf-ngas-1sigma,combined,copper,10,0.01513110385403687,0,0.01513110385403687
vix,girf-ngas-1sigma,combined,copper,11,0.01182447322128494,0,0.01182447322128494
vix,girf-ngas-1sigma,combined,copper,12,0.05294995934784977,0,0.05294995934784977
vix,girf-ngas-1sigma,combined,copper,13,0,0,0
vix,girf-ngas-1sigma,combined,copper,14,0,0,0
vix,girf-ngas-1sigma,combined,copper,15,0,0,0
vix,girf-ngas-1sigma,combined,copper,16,0,0,0
vix,girf-ngas-1sigma,combined,copper,17,0,0,0
vix,girf-ngas-1sigma,combined,copper,18,0,0,0
vix,girf-ngas-1sigma,combined,copper,19,0,0,0
vix,girf-ngas-1sigma,combined,copper,20,0,0,0
vix,girf-ngas-1sigma,combined,copper,21,0,0,0
vix,girf-ngas-1sigma,combined,copper,22,0,0,0
vix,girf-ngas-1sigma,combined,copper,23,0,0,0
vix,girf-ngas-1sigma,combined,copper,24,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,1,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,2,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,3,0.08526442129135436,0,0.08526442129135436
vix,girf-ngas-1sigma,combined,cotton_a_indx,4,0.08667178625240264,0,0.08667178625240264
vix,girf-ngas-1sigma,combined,cotton_a_indx,5,-0.00820546242411263,0,-0.00820546242411263
vix,girf-ngas-1sigma,combined,cotton_a_indx,6,-0.12588977887765598,0,-0.12588977887765598
vix,girf-ngas-1sigma,combined,cotton_a_indx,7,-0.2132141750515034,0,-0.2132141750515034
vix,girf-ngas-1sigma,combined,cotton_a_indx,8,-0.16756002505350584,0,-0.16756002505350584
vix,girf-ngas-1sigma,combined,cotton_a_indx,9,-0.02472557018944858,0,-0.02472557018944858
vix,girf-ngas-1sigma,combined,cotton_a_indx,10,0.08537647221722366,0,0.08537647221722366
vix,girf-ngas-1sigma,combined,cotton_a_indx,11,0.134545358388357,0,0.134545358388357
vix,girf-ngas-1sigma,combined,cotton_a_indx,12,0.098597845470604,0,0.098597845470604
vix,girf-ngas-1sigma,combined,cotton_a_indx,13,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,14,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,15,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,16,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,17,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,18,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,19,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,20,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,21,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,22,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,23,0,0,0
vix,girf-ngas-1sigma,combined,cotton_a_indx,24,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,1,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,2,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,3,-0.17826586598874966,0,-0.17826586598874966
vix,girf-ngas-1sigma,combined,crude_wti,4,-0.0960376457317146,0,-0.0960376457317146
vix,girf-ngas-1sigma,combined,crude_wti,5,0.0815517909367846,0,0.0815517909367846
vix,girf-ngas-1sigma,combined,crude_wti,6,-0.02518350559907864,0,-0.02518350559907864
vix,girf-ngas-1sigma,combined,crude_wti,7,-0.02389245621294582,0,-0.02389245621294582
vix,girf-ngas-1sigma,combined,crude_wti,8,-0.04027222534295609,0,-0.04027222534295609
vix,girf-ngas-1sigma,combined,crude_wti,9,-0.08459749868634636,0,-0.08459749868634636
vix,girf-ngas-1sigma,combined,crude_wti,10,-0.07877557133858663,0,-0.07877557133858663
vix,girf-ngas-1sigma,combined,crude_wti,11,-0.03030160934561169,0,-0.03030160934561169
vix,girf-ngas-1sigma,combined,crude_wti,12,0.05844100668280167,0,0.05844100668280167
vix,girf-ngas-1sigma,combined,crude_wti,13,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,14,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,15,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,16,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,17,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,18,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,19,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,20,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,21,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,22,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,23,0,0,0
vix,girf-ngas-1sigma,combined,crude_wti,24,0,0,0
vix,girf-ngas-1sigma,combined,gold,1,0,0,0
vix,girf-ngas-1sigma,combined,gold,2,0,0,0
vix,girf-ngas-1sigma,combined,gold,3,-0.09283386459243248,0,-0.09283386459243248
vix,girf-ngas-1sigma,combined,gold,4,-0.1734497648819341,0,-0.1734497648819341
vix,girf-ngas-1sigma,combined,gold,5,-0.03598376791322098,0,-0.03598376791322098
vix,girf-ngas-1sigma,combined,gold,6,-0.0985969192127404,0,-0.0985969192127404
vix,girf-ngas-1sigma,combined,gold,7,-0.18973709765236468,0,-0.18973709765236468
vix,girf-ngas-1sigma,combined,gold,8,-0.15722752189448427,0,-0.15722752189448427
vix,girf-ngas-1sigma,combined,gold,9,-6.981508198981536e-5,0,-6.981508198981536e-5
vix,girf-ngas-1sigma,combined,gold,10,0.04193873674406856,0,0.04193873674406856
vix,girf-ngas-1sigma,combined,gold,11,-0.01023078841550008,0,-0.01023078841550008
vix,girf-ngas-1sigma,combined,gold,12,0.01077050942729,0,0.01077050942729
vix,girf-ngas-1sigma,combined,gold,13,0,0,0
vix,girf-ngas-1sigma,combined,gold,14,0,0,0
vix,girf-ngas-1sigma,combined,gold,15,0,0,0
vix,girf-ngas-1sigma,combined,gold,16,0,0,0
vix,girf-ngas-1sigma,combined,gold,17,0,0,0
vix,girf-ngas-1sigma,combined,gold,18,0,0,0
vix,girf-ngas-1sigma,combined,gold,19,0,0,0
vix,girf-ngas-1sigma,combined,gold,20,0,0,0
vix,girf-ngas-1sigma,combined,gold,21,0,0,0
vix,girf-ngas-1sigma,combined,gold,22,0,0,0
vix,girf-ngas-1sigma,combined,gold,23,0,0,0
vix,girf-ngas-1sigma,combined,gold,24,0,0,0
vix,girf-ngas-1sigma,combined,lead,1,0,0,0
vix,girf-ngas-1sigma,combined,lead,2,0,0,0
vix,girf-ngas-1sigma,combined,lead,3,-0.09252448443415982,0,-0.09252448443415982
vix,girf-ngas-1sigma,combined,lead,4,-0.27380150864210373,0,-0.27380150864210373
vix,girf-ngas-1sigma,combined,lead,5,-0.0638872349820341,0,-0.0638872349820341
vix,girf-ngas-1sigma,combined,lead,6,-0.11882562031344789,0,-0.11882562031344789
vix,girf-ngas-1sigma,combined,lead,7,-0.1649602322627813,0,-0.1649602322627813
vix,girf-ngas-1sigma,combined,lead,8,-0.08216558869860456,0,-0.08216558869860456
vix,girf-ngas-1sigma,combined,lead,9,-0.0096900063111467,0,-0.0096900063111467
vix,girf-ngas-1sigma,combined,lead,10,-0.03635960482117161,0,-0.03635960482117161
vix,girf-ngas-1sigma,combined,lead,11,-0.0560996730653006,0,-0.0560996730653006
vix,girf-ngas-1sigma,combined,lead,12,-0.05085973931613863,0,-0.05085973931613863
vix,girf-ngas-1sigma,combined,lead,13,0,0,0
vix,girf-ngas-1sigma,combined,lead,14,0,0,0
vix,girf-ngas-1sigma,combined,lead,15,0,0,0
vix,girf-ngas-1sigma,combined,lead,16,0,0,0
vix,girf-ngas-1sigma,combined,lead,17,0,0,0
vix,girf-ngas-1sigma,combined,lead,18,0,0,0
vix,girf-ngas-1sigma,combined,lead,19,0,0,0
vix,girf-ngas-1sigma,combined,lead,20,0,0,0
vix,girf-ngas-1sigma,combined,lead,21,0,0,0
vix,girf-ngas-1sigma,combined,lead,22,0,0,0
vix,girf-ngas-1sigma,combined,lead,23,0,0,0
vix,girf-ngas-1sigma,combined,lead,24,0,0,0
vix,girf-ngas-1sigma,combined,maize,1,0,0,0
vix,girf-ngas-1sigma,combined,maize,2,0,0,0
vix,girf-ngas-1sigma,combined,maize,3,0.07568281782365077,0,0.07568281782365077
vix,girf-ngas-1sigma,combined,maize,4,0.10723210026507408,0,0.10723210026507408
vix,girf-ngas-1sigma,combined,maize,5,-0.0197487221882855,0,-0.0197487221882855
vix,girf-ngas-1sigma,combined,maize,6,-0.13130780185690813,0,-0.13130780185690813
vix,girf-ngas-1sigma,combined,maize,7,-0.0481483834924226,0,-0.0481483834924226
vix,girf-ngas-1sigma,combined,maize,8,0.02537260286948834,0,0.02537260286948834
vix,girf-ngas-1sigma,combined,maize,9,0.08853758699734354,0,0.08853758699734354
vix,girf-ngas-1sigma,combined,maize,10,0.11183820030640368,0,0.11183820030640368
vix,girf-ngas-1sigma,combined,maize,11,0.12790242692715093,0,0.12790242692715093
vix,girf-ngas-1sigma,combined,maize,12,0.1035102952485993,0,0.1035102952485993
vix,girf-ngas-1sigma,combined,maize,13,0,0,0
vix,girf-ngas-1sigma,combined,maize,14,0,0,0
vix,girf-ngas-1sigma,combined,maize,15,0,0,0
vix,girf-ngas-1sigma,combined,maize,16,0,0,0
vix,girf-ngas-1sigma,combined,maize,17,0,0,0
vix,girf-ngas-1sigma,combined,maize,18,0,0,0
vix,girf-ngas-1sigma,combined,maize,19,0,0,0
vix,girf-ngas-1sigma,combined,maize,20,0,0,0
vix,girf-ngas-1sigma,combined,maize,21,0,0,0
vix,girf-ngas-1sigma,combined,maize,22,0,0,0
vix,girf-ngas-1sigma,combined,maize,23,0,0,0
vix,girf-ngas-1sigma,combined,maize,24,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,1,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,2,1,0,1
vix,girf-ngas-1sigma,combined,ngas_us,3,0.00294094916364824,0,0.00294094916364824
vix,girf-ngas-1sigma,combined,ngas_us,4,-0.05005378701542682,0,-0.05005378701542682
vix,girf-ngas-1sigma,combined,ngas_us,5,0.12519079782560677,0,0.12519079782560677
vix,girf-ngas-1sigma,combined,ngas_us,6,-0.01411286171677903,0,-0.01411286171677903
vix,girf-ngas-1sigma,combined,ngas_us,7,-0.1088050786948152,0,-0.1088050786948152
vix,girf-ngas-1sigma,combined,ngas_us,8,-0.05499456706611218,0,-0.05499456706611218
vix,girf-ngas-1sigma,combined,ngas_us,9,0.05556519273150551,0,0.05556519273150551
vix,girf-ngas-1sigma,combined,ngas_us,10,0.02080153076195597,0,0.02080153076195597
vix,girf-ngas-1sigma,combined,ngas_us,11,-0.1052332036983196,0,-0.1052332036983196
vix,girf-ngas-1sigma,combined,ngas_us,12,-0.05896219279662483,0,-0.05896219279662483
vix,girf-ngas-1sigma,combined,ngas_us,13,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,14,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,15,0,0,0
vix,girf-ngas-1sigma,combined,ngas_us,16,0,0,0
