uncertainty,regime,response,impulse,t,fevd_share
jln,combined,copper,zinc,13,4.478819490981655e-4
jln,combined,copper,zinc,14,4.478819490981655e-4
jln,combined,copper,zinc,15,4.478819490981655e-4
jln,combined,copper,zinc,16,4.478819490981655e-4
jln,combined,copper,zinc,17,4.478819490981655e-4
jln,combined,copper,zinc,18,4.478819490981655e-4
jln,combined,copper,zinc,19,4.478819490981655e-4
jln,combined,copper,zinc,20,4.478819490981655e-4
jln,combined,copper,zinc,21,4.478819490981655e-4
jln,combined,copper,zinc,22,4.478819490981655e-4
jln,combined,copper,zinc,23,4.478819490981655e-4
jln,combined,copper,zinc,24,4.478819490981655e-4
jln,combined,cotton_a_indx,aluminium,1,0
jln,combined,cotton_a_indx,aluminium,2,0
jln,combined,cotton_a_indx,aluminium,3,0.008451420755162111
jln,combined,cotton_a_indx,aluminium,4,0.011726702427313745
jln,combined,cotton_a_indx,aluminium,5,0.012459703770565397
jln,combined,cotton_a_indx,aluminium,6,0.012554519740439416
jln,combined,cotton_a_indx,aluminium,7,0.012557393639002448
jln,combined,cotton_a_indx,aluminium,8,0.01255516044368809
jln,combined,cotton_a_indx,aluminium,9,0.01255441759815414
jln,combined,cotton_a_indx,aluminium,10,0.012554315700479789
jln,combined,cotton_a_indx,aluminium,11,0.012554339589130473
jln,combined,cotton_a_indx,aluminium,12,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,13,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,14,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,15,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,16,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,17,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,18,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,19,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,20,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,21,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,22,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,23,0.012554363849957829
jln,combined,cotton_a_indx,aluminium,24,0.012554363849957829
jln,combined,cotton_a_indx,cocoa,1,0
jln,combined,cotton_a_indx,cocoa,2,0
jln,combined,cotton_a_indx,cocoa,3,3.782714983865486e-6
jln,combined,cotton_a_indx,cocoa,4,3.606359176061788e-5
jln,combined,cotton_a_indx,cocoa,5,5.1453646574689585e-5
jln,combined,cotton_a_indx,cocoa,6,7.910202194194794e-5
jln,combined,cotton_a_indx,cocoa,7,1.0242196444129396e-4
jln,combined,cotton_a_indx,cocoa,8,1.1325566218280185e-4
jln,combined,cotton_a_indx,cocoa,9,1.1713418879431424e-4
jln,combined,cotton_a_indx,cocoa,10,1.1830939074409548e-4
jln,combined,cotton_a_indx,cocoa,11,1.1862544948155855e-4
jln,combined,cotton_a_indx,cocoa,12,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,13,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,14,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,15,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,16,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,17,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,18,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,19,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,20,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,21,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,22,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,23,1.1870303288386998e-4
jln,combined,cotton_a_indx,cocoa,24,1.1870303288386998e-4
jln,combined,cotton_a_indx,coffee_arabic,1,0
jln,combined,cotton_a_indx,coffee_arabic,2,0
jln,combined,cotton_a_indx,coffee_arabic,3,6.366547913146922e-5
jln,combined,cotton_a_indx,coffee_arabic,4,2.3390201163347792e-4
jln,combined,cotton_a_indx,coffee_arabic,5,2.751367439353116e-4
jln,combined,cotton_a_indx,coffee_arabic,6,2.7843798173681373e-4
jln,combined,cotton_a_indx,coffee_arabic,7,2.8014286503402086e-4
jln,combined,cotton_a_indx,coffee_arabic,8,2.8090968721132016e-4
jln,combined,cotton_a_indx,coffee_arabic,9,2.8133291480885044e-4
jln,combined,cotton_a_indx,coffee_arabic,10,2.815696263800024e-4
jln,combined,cotton_a_indx,coffee_arabic,11,0.00028168451864230254
jln,combined,cotton_a_indx,coffee_arabic,12,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,13,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,14,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,15,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,16,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,17,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,18,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,19,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,20,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,21,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,22,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,23,2.817309280755499e-4
jln,combined,cotton_a_indx,coffee_arabic,24,2.817309280755499e-4
jln,combined,cotton_a_indx,copper,1,0
jln,combined,cotton_a_indx,copper,2,0
jln,combined,cotton_a_indx,copper,3,8.748259662438859e-4
jln,combined,cotton_a_indx,copper,4,0.0023860666053980343
jln,combined,cotton_a_indx,copper,5,0.00297701273094041
jln,combined,cotton_a_indx,copper,6,0.003175600964082736
jln,combined,cotton_a_indx,copper,7,0.0032081022926656196
jln,combined,cotton_a_indx,copper,8,0.003210088452708071
jln,combined,cotton_a_indx,copper,9,0.0032098828998850413
jln,combined,cotton_a_indx,copper,10,0.003210025949970568
jln,combined,cotton_a_indx,copper,11,0.0032101715332053977
jln,combined,cotton_a_indx,copper,12,0.0032102351714699624
jln,combined,cotton_a_indx,copper,13,0.0032102351714699624
jln,combined,cotton_a_indx,copper,14,0.0032102351714699624
jln,combined,cotton_a_indx,copper,15,0.0032102351714699624
jln,combined,cotton_a_indx,copper,16,0.0032102351714699624
jln,combined,cotton_a_indx,copper,17,0.0032102351714699624
jln,combined,cotton_a_indx,copper,18,0.0032102351714699624
jln,combined,cotton_a_indx,copper,19,0.0032102351714699624
jln,combined,cotton_a_indx,copper,20,0.0032102351714699624
jln,combined,cotton_a_indx,copper,21,0.0032102351714699624
jln,combined,cotton_a_indx,copper,22,0.0032102351714699624
jln,combined,cotton_a_indx,copper,23,0.0032102351714699624
jln,combined,cotton_a_indx,copper,24,0.0032102351714699624
jln,combined,cotton_a_indx,cotton_a_indx,1,0
jln,combined,cotton_a_indx,cotton_a_indx,2,1
jln,combined,cotton_a_indx,cotton_a_indx,3,0.930254213457046
jln,combined,cotton_a_indx,cotton_a_indx,4,0.9109413495280053
jln,combined,cotton_a_indx,cotton_a_indx,5,0.9043813614655128
jln,combined,cotton_a_indx,cotton_a_indx,6,0.9026142384404974
jln,combined,cotton_a_indx,cotton_a_indx,7,0.9021137185457426
jln,combined,cotton_a_indx,cotton_a_indx,8,0.9019606676219329
jln,combined,cotton_a_indx,cotton_a_indx,9,0.9019105509752925
jln,combined,cotton_a_indx,cotton_a_indx,10,0.9018939289512681
jln,combined,cotton_a_indx,cotton_a_indx,11,0.901888623619907
jln,combined,cotton_a_indx,cotton_a_indx,12,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,13,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,14,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,15,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,16,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,17,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,18,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,19,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,20,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,21,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,22,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,23,0.901887027889035
jln,combined,cotton_a_indx,cotton_a_indx,24,0.901887027889035
jln,combined,cotton_a_indx,crude_wti,1,0
jln,combined,cotton_a_indx,crude_wti,2,0
jln,combined,cotton_a_indx,crude_wti,3,0.0015219969468072902
jln,combined,cotton_a_indx,crude_wti,4,0.002691744977152331
jln,combined,cotton_a_indx,crude_wti,5,0.0027754972658773475
jln,combined,cotton_a_indx,crude_wti,6,0.0027765225418157984
jln,combined,cotton_a_indx,crude_wti,7,0.00277506729625033
jln,combined,cotton_a_indx,crude_wti,8,0.0027746667384385623
jln,combined,cotton_a_indx,crude_wti,9,0.0027746830560733955
jln,combined,cotton_a_indx,crude_wti,10,0.0027747738283340827
jln,combined,cotton_a_indx,crude_wti,11,0.0027748219509696912
jln,combined,cotton_a_indx,crude_wti,12,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,13,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,14,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,15,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,16,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,17,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,18,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,19,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,20,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,21,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,22,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,23,0.0027748355715649336
jln,combined,cotton_a_indx,crude_wti,24,0.0027748355715649336
jln,combined,cotton_a_indx,gold,1,0
jln,combined,cotton_a_indx,gold,2,0
jln,combined,cotton_a_indx,gold,3,0.001319120590129003
jln,combined,cotton_a_indx,gold,4,0.0013247479635107562
jln,combined,cotton_a_indx,gold,5,0.0013198372797934904
jln,combined,cotton_a_indx,gold,6,0.0013223903168750805
jln,combined,cotton_a_indx,gold,7,0.0013222095777730926
jln,combined,cotton_a_indx,gold,8,0.001322143371239533
jln,combined,cotton_a_indx,gold,9,0.001322101684214931
jln,combined,cotton_a_indx,gold,10,0.001322077204489041
jln,combined,cotton_a_indx,gold,11,0.0013220689891721576
jln,combined,cotton_a_indx,gold,12,0.0013220690585610958
jln,combined,cotton_a_indx,gold,13,0.0013220690585610958
jln,combined,cotton_a_indx,gold,14,0.0013220690585610958
jln,combined,cotton_a_indx,gold,15,0.0013220690585610958
jln,combined,cotton_a_indx,gold,16,0.0013220690585610958
jln,combined,cotton_a_indx,gold,17,0.0013220690585610958
jln,combined,cotton_a_indx,gold,18,0.0013220690585610958
jln,combined,cotton_a_indx,gold,19,0.0013220690585610958
jln,combined,cotton_a_indx,gold,20,0.0013220690585610958
jln,combined,cotton_a_indx,gold,21,0.0013220690585610958
jln,combined,cotton_a_indx,gold,22,0.0013220690585610958
jln,combined,cotton_a_indx,gold,23,0.0013220690585610958
jln,combined,cotton_a_indx,gold,24,0.0013220690585610958
jln,combined,cotton_a_indx,lead,1,0
jln,combined,cotton_a_indx,lead,2,0
jln,combined,cotton_a_indx,lead,3,0.00171495833559703
jln,combined,cotton_a_indx,lead,4,0.0041501364434558125
jln,combined,cotton_a_indx,lead,5,0.004991810606448033
jln,combined,cotton_a_indx,lead,6,0.00512697419523711
jln,combined,cotton_a_indx,lead,7,0.00513392199121069
jln,combined,cotton_a_indx,lead,8,0.005132946772673019
jln,combined,cotton_a_indx,lead,9,0.005132754173694132
jln,combined,cotton_a_indx,lead,10,0.005132765507914003
jln,combined,cotton_a_indx,lead,11,0.005132779786076059
jln,combined,cotton_a_indx,lead,12,0.005132785951577069
jln,combined,cotton_a_indx,lead,13,0.005132785951577069
jln,combined,cotton_a_indx,lead,14,0.005132785951577069
jln,combined,cotton_a_indx,lead,15,0.005132785951577069
jln,combined,cotton_a_indx,lead,16,0.005132785951577069
jln,combined,cotton_a_indx,lead,17,0.005132785951577069
jln,combined,cotton_a_indx,lead,18,0.005132785951577069
jln,combined,cotton_a_indx,lead,19,0.005132785951577069
jln,combined,cotton_a_indx,lead,20,0.005132785951577069
jln,combined,cotton_a_indx,lead,21,0.005132785951577069
jln,combined,cotton_a_indx,lead,22,0.005132785951577069
jln,combined,cotton_a_indx,lead,23,0.005132785951577069
jln,combined,cotton_a_indx,lead,24,0.005132785951577069
jln,combined,cotton_a_indx,maize,1,0
jln,combined,cotton_a_indx,maize,2,0
jln,combined,cotton_a_indx,maize,3,0.002645450704861319
jln,combined,cotton_a_indx,maize,4,0.005173535527365352
jln,combined,cotton_a_indx,maize,5,0.0056902329975848
jln,combined,cotton_a_indx,maize,6,0.005834118569754051
jln,combined,cotton_a_indx,maize,7,0.005885213534256651
jln,combined,cotton_a_indx,maize,8,0.005906471445432281
jln,combined,cotton_a_indx,maize,9,0.005914909439369443
jln,combined,cotton_a_indx,maize,10,0.0059178460785668805
jln,combined,cotton_a_indx,maize,11,0.005918710922059356
jln,combined,cotton_a_indx,maize,12,0.005918927462347006
jln,combined,cotton_a_indx,maize,13,0.005918927462347006
jln,combined,cotton_a_indx,maize,14,0.005918927462347006
jln,combined,cotton_a_indx,maize,15,0.005918927462347006
jln,combined,cotton_a_indx,maize,16,0.005918927462347006
jln,combined,cotton_a_indx,maize,17,0.005918927462347006
jln,combined,cotton_a_indx,maize,18,0.005918927462347006
jln,combined,cotton_a_indx,maize,19,0.005918927462347006
jln,combined,cotton_a_indx,maize,20,0.005918927462347006
jln,combined,cotton_a_indx,maize,21,0.005918927462347006
jln,combined,cotton_a_indx,maize,22,0.005918927462347006
jln,combined,cotton_a_indx,maize,23,0.005918927462347006
jln,combined,cotton_a_indx,maize,24,0.005918927462347006
jln,combined,cotton_a_indx,ngas_us,1,0
jln,combined,cotton_a_indx,ngas_us,2,0
jln,combined,cotton_a_indx,ngas_us,3,7.647228168279786e-4
jln,combined,cotton_a_indx,ngas_us,4,9.710755794997288e-4
jln,combined,cotton_a_indx,ngas_us,5,9.732928980572061e-4
jln,combined,cotton_a_indx,ngas_us,6,9.87074106186866e-4
jln,combined,cotton_a_indx,ngas_us,7,9.963166591963276e-4
jln,combined,cotton_a_indx,ngas_us,8,9.994499935027893e-4
jln,combined,cotton_a_indx,ngas_us,9,0.0010003294715275736
jln,combined,cotton_a_indx,ngas_us,10,0.0010005620545311146
jln,combined,cotton_a_indx,ngas_us,11,0.0010006266672825676
jln,combined,cotton_a_indx,ngas_us,12,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,13,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,14,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,15,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,16,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,17,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,18,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,19,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,20,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,21,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,22,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,23,0.0010006452324517149
jln,combined,cotton_a_indx,ngas_us,24,0.0010006452324517149
jln,combined,cotton_a_indx,nickel,1,0
jln,combined,cotton_a_indx,nickel,2,0
jln,combined,cotton_a_indx,nickel,3,9.420159094705585e-4
jln,combined,cotton_a_indx,nickel,4,0.002041621769075251
jln,combined,cotton_a_indx,nickel,5,0.002592297813034102
jln,combined,cotton_a_indx,nickel,6,0.002883486074913716
jln,combined,cotton_a_indx,nickel,7,0.0030204012979309566
jln,combined,cotton_a_indx,nickel,8,0.0030814108403787286
jln,combined,cotton_a_indx,nickel,9,0.0031060252373953214
jln,combined,cotton_a_indx,nickel,10,0.0031149627581478776
jln,combined,cotton_a_indx,nickel,11,0.003117881989406261
jln,combined,cotton_a_indx,nickel,12,0.003118750053431971
jln,combined,cotton_a_indx,nickel,13,0.003118750053431971
jln,combined,cotton_a_indx,nickel,14,0.003118750053431971
jln,combined,cotton_a_indx,nickel,15,0.003118750053431971
jln,combined,cotton_a_indx,nickel,16,0.003118750053431971
jln,combined,cotton_a_indx,nickel,17,0.003118750053431971
jln,combined,cotton_a_indx,nickel,18,0.003118750053431971
jln,combined,cotton_a_indx,nickel,19,0.003118750053431971
jln,combined,cotton_a_indx,nickel,20,0.003118750053431971
jln,combined,cotton_a_indx,nickel,21,0.003118750053431971
jln,combined,cotton_a_indx,nickel,22,0.003118750053431971
jln,combined,cotton_a_indx,nickel,23,0.003118750053431971
jln,combined,cotton_a_indx,nickel,24,0.003118750053431971
jln,combined,cotton_a_indx,platinum,1,0
jln,combined,cotton_a_indx,platinum,2,0
jln,combined,cotton_a_indx,platinum,3,0.013763481116859995
jln,combined,cotton_a_indx,platinum,4,0.013796384103705664
jln,combined,cotton_a_indx,platinum,5,0.013691958426280055
jln,combined,cotton_a_indx,platinum,6,0.013659871513309392
jln,combined,cotton_a_indx,platinum,7,0.013651822746791997
jln,combined,cotton_a_indx,platinum,8,0.013649579780282427
jln,combined,cotton_a_indx,platinum,9,0.013648790193313946
jln,combined,cotton_a_indx,platinum,10,0.01364850217022732
jln,combined,cotton_a_indx,platinum,11,0.013648433366816244
jln,combined,cotton_a_indx,platinum,12,0.013648437823370638
jln,combined,cotton_a_indx,platinum,13,0.013648437823370638
jln,combined,cotton_a_indx,platinum,14,0.013648437823370638
jln,combined,cotton_a_indx,platinum,15,0.013648437823370638
jln,combined,cotton_a_indx,platinum,16,0.013648437823370638
jln,combined,cotton_a_indx,platinum,17,0.013648437823370638
jln,combined,cotton_a_indx,platinum,18,0.013648437823370638
jln,combined,cotton_a_indx,platinum,19,0.013648437823370638
jln,combined,cotton_a_indx,platinum,20,0.013648437823370638
jln,combined,cotton_a_indx,platinum,21,0.013648437823370638
jln,combined,cotton_a_indx,platinum,22,0.013648437823370638
jln,combined,cotton_a_indx,platinum,23,0.013648437823370638
jln,combined,cotton_a_indx,platinum,24,0.013648437823370638
jln,combined,cotton_a_indx,silver,1,0
jln,combined,cotton_a_indx,silver,2,0
jln,combined,cotton_a_indx,silver,3,0.015366350431062577
jln,combined,cotton_a_indx,silver,4,0.01650675608329895
jln,combined,cotton_a_indx,silver,5,0.016729195650125286
jln,combined,cotton_a_indx,silver,6,0.016709884049407403
jln,combined,cotton_a_indx,silver,7,0.016701785269738714
jln,combined,cotton_a_indx,silver,8,0.016698835911181903
jln,combined,cotton_a_indx,silver,9,0.016697881185921328
jln,combined,cotton_a_indx,silver,10,0.01669759818431949
jln,combined,cotton_a_indx,silver,11,0.016697527761817578
jln,combined,cotton_a_indx,silver,12,0.016697514804054108
jln,combined,cotton_a_indx,silver,13,0.016697514804054108
jln,combined,cotton_a_indx,silver,14,0.016697514804054108
jln,combined,cotton_a_indx,silver,15,0.016697514804054108
jln,combined,cotton_a_indx,silver,16,0.016697514804054108
jln,combined,cotton_a_indx,silver,17,0.016697514804054108
jln,combined,cotton_a_indx,silver,18,0.016697514804054108
jln,combined,cotton_a_indx,silver,19,0.016697514804054108
jln,combined,cotton_a_indx,silver,20,0.016697514804054108
jln,combined,cotton_a_indx,silver,21,0.016697514804054108
jln,combined,cotton_a_indx,silver,22,0.016697514804054108
jln,combined,cotton_a_indx,silver,23,0.016697514804054108
jln,combined,cotton_a_indx,silver,24,0.016697514804054108
jln,combined,cotton_a_indx,soybeans,1,0
jln,combined,cotton_a_indx,soybeans,2,0
jln,combined,cotton_a_indx,soybeans,3,0.0026680388014889873
jln,combined,cotton_a_indx,soybeans,4,0.0025591739590501332
jln,combined,cotton_a_indx,soybeans,5,0.0025648374919082836
jln,combined,cotton_a_indx,soybeans,6,0.002558860875630769
jln,combined,cotton_a_indx,soybeans,7,0.002557146527545847
jln,combined,cotton_a_indx,soybeans,8,0.0025570036836297474
jln,combined,cotton_a_indx,soybeans,9,0.002557232021081053
jln,combined,cotton_a_indx,soybeans,10,0.0025574147243443385
jln,combined,cotton_a_indx,soybeans,11,0.002557499560554501
jln,combined,cotton_a_indx,soybeans,12,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,13,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,14,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,15,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,16,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,17,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,18,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,19,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,20,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,21,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,22,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,23,0.002557529909930476
jln,combined,cotton_a_indx,soybeans,24,0.002557529909930476
jln,combined,cotton_a_indx,sugar_wld,1,0
jln,combined,cotton_a_indx,sugar_wld,2,0
jln,combined,cotton_a_indx,sugar_wld,3,4.134097985939275e-5
jln,combined,cotton_a_indx,sugar_wld,4,4.533703210914789e-5
jln,combined,cotton_a_indx,sugar_wld,5,5.365033020063834e-5
jln,combined,cotton_a_indx,sugar_wld,6,6.65418592803507e-5
jln,combined,cotton_a_indx,sugar_wld,7,7.318267788682841e-5
jln,combined,cotton_a_indx,sugar_wld,8,7.566119421540982e-5
jln,combined,cotton_a_indx,sugar_wld,9,7.636335867363657e-5
jln,combined,cotton_a_indx,sugar_wld,10,7.652131555897998e-5
jln,combined,cotton_a_indx,sugar_wld,11,7.655116489996753e-5
jln,combined,cotton_a_indx,sugar_wld,12,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,13,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,14,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,15,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,16,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,17,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,18,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,19,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,20,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,21,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,22,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,23,7.655616697356035e-5
jln,combined,cotton_a_indx,sugar_wld,24,7.655616697356035e-5
jln,combined,cotton_a_indx,tin,1,0
jln,combined,cotton_a_indx,tin,2,0
jln,combined,cotton_a_indx,tin,3,0.002632867335855047
jln,combined,cotton_a_indx,tin,4,0.004853561609096606
jln,combined,cotton_a_indx,tin,5,0.006335865576941394
jln,combined,cotton_a_indx,tin,6,0.006963442311916536
jln,combined,cotton_a_indx,tin,7,0.007165350336925792
jln,combined,cotton_a_indx,tin,8,0.007216422334399533
jln,combined,cotton_a_indx,tin,9,0.007227629942146911
jln,combined,cotton_a_indx,tin,10,0.007229867124428326
jln,combined,cotton_a_indx,tin,11,0.007230291885508467
jln,combined,cotton_a_indx,tin,12,0.007230371593565986
jln,combined,cotton_a_indx,tin,13,0.007230371593565986
jln,combined,cotton_a_indx,tin,14,0.007230371593565986
jln,combined,cotton_a_indx,tin,15,0.007230371593565986
jln,combined,cotton_a_indx,tin,16,0.007230371593565986
jln,combined,cotton_a_indx,tin,17,0.007230371593565986
jln,combined,cotton_a_indx,tin,18,0.007230371593565986
jln,combined,cotton_a_indx,tin,19,0.007230371593565986
jln,combined,cotton_a_indx,tin,20,0.007230371593565986
jln,combined,cotton_a_indx,tin,21,0.007230371593565986
jln,combined,cotton_a_indx,tin,22,0.007230371593565986
jln,combined,cotton_a_indx,tin,23,0.007230371593565986
jln,combined,cotton_a_indx,tin,24,0.007230371593565986
jln,combined,cotton_a_indx,wheat_us_hrw,1,0
jln,combined,cotton_a_indx,wheat_us_hrw,2,0
jln,combined,cotton_a_indx,wheat_us_hrw,3,0.004481270805031344
jln,combined,cotton_a_indx,wheat_us_hrw,4,0.006654778030571086
jln,combined,cotton_a_indx,wheat_us_hrw,5,0.0076845384378462075
jln,combined,cotton_a_indx,wheat_us_hrw,6,0.00790594072542358
jln,combined,cotton_a_indx,wheat_us_hrw,7,0.007952622001328367
jln,combined,cotton_a_indx,wheat_us_hrw,8,0.007963915779772972
jln,combined,cotton_a_indx,wheat_us_hrw,9,0.007967168262155511
jln,combined,cotton_a_indx,wheat_us_hrw,10,0.007968273801774657
jln,combined,cotton_a_indx,wheat_us_hrw,11,0.007968683054407611
jln,combined,cotton_a_indx,wheat_us_hrw,12,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,13,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,14,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,15,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,16,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,17,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,18,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,19,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,20,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,21,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,22,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,23,0.007968831867809011
jln,combined,cotton_a_indx,wheat_us_hrw,24,0.007968831867809011
jln,combined,cotton_a_indx,zinc,1,0
jln,combined,cotton_a_indx,zinc,2,0
jln,combined,cotton_a_indx,zinc,3,0.012490476853581824
jln,combined,cotton_a_indx,zinc,4,0.013907062757998053
jln,combined,cotton_a_indx,zinc,5,0.014452316868374608
jln,combined,cotton_a_indx,zinc,6,0.014502993711551134
jln,combined,cotton_a_indx,zinc,7,0.01450318077627812
jln,combined,cotton_a_indx,zinc,8,0.014501410287130015
jln,combined,cotton_a_indx,zinc,9,0.014500813397497841
jln,combined,cotton_a_indx,zinc,10,0.014500685628521536
jln,combined,cotton_a_indx,zinc,11,0.014500678190662825
jln,combined,cotton_a_indx,zinc,12,0.014500683632940176
jln,combined,cotton_a_indx,zinc,13,0.014500683632940176
jln,combined,cotton_a_indx,zinc,14,0.014500683632940176
jln,combined,cotton_a_indx,zinc,15,0.014500683632940176
jln,combined,cotton_a_indx,zinc,16,0.014500683632940176
jln,combined,cotton_a_indx,zinc,17,0.014500683632940176
jln,combined,cotton_a_indx,zinc,18,0.014500683632940176
jln,combined,cotton_a_indx,zinc,19,0.014500683632940176
jln,combined,cotton_a_indx,zinc,20,0.014500683632940176
jln,combined,cotton_a_indx,zinc,21,0.014500683632940176
jln,combined,cotton_a_indx,zinc,22,0.014500683632940176
jln,combined,cotton_a_indx,zinc,23,0.014500683632940176
jln,combined,cotton_a_indx,zinc,24,0.014500683632940176
jln,combined,crude_wti,aluminium,1,0
jln,combined,crude_wti,aluminium,2,0
jln,combined,crude_wti,aluminium,3,0.01140009197715805
jln,combined,crude_wti,aluminium,4,0.011147711320041572
jln,combined,crude_wti,aluminium,5,0.011222524951320052
jln,combined,crude_wti,aluminium,6,0.011258737036390852
jln,combined,crude_wti,aluminium,7,0.01126441159526264
jln,combined,crude_wti,aluminium,8,0.011264687745162686
jln,combined,crude_wti,aluminium,9,0.01126453545965387
